filename,speaker,title,date,url,,
dcrau001098001,"Kammerer, Charlene P.","""Bread for the Wilderness - Wine for the Journey"" Communion Meditation ",10/10/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001098001.mp3,,
dcrau001098002,"Kammerer, Charlene P.","""Bread for the Wilderness - Wine for the Journey"" Communion Meditation ",10/10/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001098002.mp3,,
dcrau001099001,"Bergland, John K.","""Less Need of Success and More of It""",10/17/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001099001.mp3,,
dcrau001099002,"Bergland, John K.","""Less Need of Success and More of It""",10/17/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001099002.mp3,,
dcrau001100001,"Young, Robert T.","""A Story of Camels, Needles, and Riches""",10/24/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001100001.mp3,,
dcrau001100002,"Young, Robert T.","""A Story of Camels, Needles, and Riches""",10/24/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001100002.mp3,,
dcrau001101001,"Langford, Thomas A.","""Ordinary Christians and Other People""",10/31/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001101001.mp3,,
dcrau001101002,"Langford, Thomas A.","""Ordinary Christians and Other People""",10/31/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001101002.mp3,,
dcrau001102001,"Young, Robert T.","""Seeing""",11/7/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001102001.mp3,,
dcrau001102002,"Young, Robert T.","""Seeing""",11/7/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001102002.mp3,,
dcrau001103001,[unknown],Divinity School Convocation 8:30 am,11/9/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001103001.mp3,,
dcrau001104001,[unknown],Divinity School Convocation Night Meeting,11/9/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001104001.mp3,,
dcrau001104002,[unknown],Divinity School Convocation Night Meeting,11/9/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001104002.mp3,,
dcrau001105001,[unknown],Divinity School Convocation 8:30 am,11/10/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001105001.mp3,,
dcrau001106001,"Roberts, Jr., Joseph","""A Hidden Hero in You""",11/14/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001106001.mp3,,
dcrau001106002,"Roberts, Jr., Joseph","""A Hidden Hero in You""",11/14/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001106002.mp3,,
dcrau001108001,"Young, Robert T.","""One of Them...Turned Back""",11/21/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001108001.mp3,,
dcrau001108002,"Young, Robert T.","""One of Them...Turned Back""",11/21/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001108002.mp3,,
dcrau001109001,"Goodson, W. Kenneth","""From Thanksgiving to Advent""",11/28/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001109001.mp3,,
dcrau001109002,"Goodson, W. Kenneth","""From Thanksgiving to Advent""",11/28/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001109002.mp3,,
dcrau001110001,"Young, Robert T.","""Prepare the Way of the Lord""",12/5/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001110001.mp3,,
dcrau001110002,"Young, Robert T.","""Prepare the Way of the Lord""",12/5/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001110002.mp3,,
dcrau001111001,"Hunt, Jr., Earl G.","""The Day of the Lord""",12/12/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001111001.mp3,,
dcrau001111002,"Hunt, Jr., Earl G.","""The Day of the Lord""",12/12/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001111002.mp3,,
dcrau001112001,"Young, Robert T.","""If Christmas Could Only Last""",12/19/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001112001.mp3,,
dcrau001112002,"Young, Robert T.","""If Christmas Could Only Last""",12/19/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001112002.mp3,,
dcrau001113001,[unknown],Service of Lessons and Carols Tape 1,12/24/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001113001.mp3,,
dcrau001113002,[unknown],Service of Lessons and Carols Tape 1,12/24/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001113002.mp3,,
dcrau001113003,[unknown],Service of Lessons and Carols Tape 2,12/24/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001113003.mp3,,
dcrau001114001,"Brown, Wesley","""Joyful Recognition""",12/26/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001114001.mp3,,
dcrau001114002,"Brown, Wesley","""Joyful Recognition""",12/26/82,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001114002.mp3,,
dcrau001115001,"Gilbert, Paula E.","""Dreams and Journeys: From Bethlehem to Egypt to Nazareth""",1/2/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001115001.mp3,,
dcrau001115002,"Gilbert, Paula E.","""Dreams and Journeys: From Bethlehem to Egypt to Nazareth""",1/2/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001115002.mp3,,
dcrau001116001,"Young, Robert T.","""A Certain Lawyer Put Jesus to the Test"" Elected Officials",1/9/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001116001.mp3,,
dcrau001116002,"Young, Robert T.","""A Certain Lawyer Put Jesus to the Test"" Elected Officials",1/9/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001116002.mp3,,
dcrau001117001,"Lincoln, C. Eric;  McHenry, Mickey","Martin Luther King, Jr. Memorial Service",1/14/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001117001.mp3,,
dcrau001117002,"Lincoln, C. Eric;  McHenry, Mickey","Martin Luther King, Jr. Memorial Service",1/14/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001117002.mp3,,
dcrau001118001,"Kammerer, Charlene P.","""Wedding Hoopla at Cana""",1/16/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001118001.mp3,,
dcrau001118002,"Kammerer, Charlene P.","""Wedding Hoopla at Cana""",1/16/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001118002.mp3,,
dcrau001119001,"Fowler, James","""If I Lost My Life""",1/23/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001119001.mp3,,
dcrau001119002,"Fowler, James","""If I Lost My Life""",1/23/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001119002.mp3,,
dcrau001120001,"Glover, Ronald Dean","""Nevertheless in the Midst of Never""",1/30/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001120001.mp3,,
dcrau001120002,"Glover, Ronald Dean","""Nevertheless in the Midst of Never""",1/30/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001120002.mp3,,
dcrau001121001,"Campbell, Dennis M.","""Watch for the Morning""",2/6/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001121001.mp3,,
dcrau001121002,"Campbell, Dennis M.","""Watch for the Morning""",2/6/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001121002.mp3,,
dcrau001122001,"King, Maurice","""The Living of These Days""",2/13/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001122001.mp3,,
dcrau001122002,"King, Maurice","""The Living of These Days""",2/13/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001122002.mp3,,
dcrau001123001,"Langford, Thomas A.",Sermon Untitled,2/20/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001123001.mp3,,
dcrau001123002,"Langford, Thomas A.",Sermon Untitled,2/20/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001123002.mp3,,
dcrau001125001,"Rader, Sharon","""In Times like These: Wait""",2/27/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001125001.mp3,,
dcrau001125002,"Rader, Sharon","""In Times like These: Wait""",2/27/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001125002.mp3,,
dcrau001126001,"Young, Robert T.","""Have Thine Own Way, Lord""",3/6/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001126001.mp3,,
dcrau001126002,"Young, Robert T.","""Have Thine Own Way, Lord""",3/6/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001126002.mp3,,
dcrau001127001,"Scott, Taylor","""Manna and Bread""",3/13/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001127001.mp3,,
dcrau001127002,"Scott, Taylor","""Manna and Bread""",3/13/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001127002.mp3,,
dcrau001129001,"Lincoln, C. Eric ","""Have You Been to Damascus?""",3/20/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001129001.mp3,,
dcrau001129002,"Lincoln, C. Eric ","""Have You Been to Damascus?""",3/20/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001129002.mp3,,
dcrau001130001,"Armstrong, James","""The Plea""",3/27/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001130001.mp3,,
dcrau001130002,"Armstrong, James","""The Plea""",3/27/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001130002.mp3,,
dcrau001131001,[unknown],Maundy Thursday Service,3/31/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001131001.mp3,,
dcrau001131002,[unknown],Maundy Thursday Service,3/31/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001131002.mp3,,
dcrau001132001,"Young, Robert T.","""It Happened - And Happens All the Time"" Easter Service 9:00 am",4/3/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001132001.mp3,,
dcrau001132002,"Young, Robert T.","""It Happened - And Happens All the Time"" Easter Service 9:00 am",4/3/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001132002.mp3,,
dcrau001133001,"Young, Robert T.","""It Happened - And Happens All the Time"" Easter Service 11:00 am",4/3/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001133001.mp3,,
dcrau001133002,"Young, Robert T.","""It Happened - And Happens All the Time"" Easter Service 11:00 am",4/3/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001133002.mp3,,
dcrau001134001,"Kammerer, Charlene P.","""We Have Seen the Lord""",4/10/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001134001.mp3,,
dcrau001134002,"Kammerer, Charlene P.","""We Have Seen the Lord""",4/10/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001134002.mp3,,
dcrau001135001,"Moore, Jr., Paul",Sermon Untitled,4/17/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001135001.mp3,,
dcrau001135002,"Moore, Jr., Paul",Sermon Untitled,4/17/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001135002.mp3,,
dcrau001136001,"Allen, L. Scott",Sermon Untitled,4/24/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001136001.mp3,,
dcrau001136002,"Allen, L. Scott",Sermon Untitled,4/24/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001136002.mp3,,
dcrau001137001,"Young, Robert T.","""Beginning at the End""",5/1/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001137001.mp3,,
dcrau001137002,"Young, Robert T.","""Beginning at the End""",5/1/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001137002.mp3,,
dcrau001138001,"Kirkland, Bryant",Baccalaureate Service,5/7/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001138001.mp3,,
dcrau001138002,"Kirkland, Bryant",Baccalaureate Service,5/7/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001138002.mp3,,
dcrau001139001,"Kirkland, Bryant",Baccalaureate Service 8:30 am,5/8/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001139001.mp3,,
dcrau001139002,"Kirkland, Bryant",Baccalaureate Service 8:30 am,5/8/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001139002.mp3,,
dcrau001140001,"Kirkland, Bryant",Baccalaureate Service 10:30 am,5/8/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001140001.mp3,,
dcrau001140002,"Kirkland, Bryant",Baccalaureate Service 10:30 am,5/8/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001140002.mp3,,
dcrau001141001,"Kammerer, Charlene P.","""A Surprise Outcome""",5/15/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001141001.mp3,,
dcrau001141002,"Kammerer, Charlene P.","""A Surprise Outcome""",5/15/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001141002.mp3,,
dcrau001142001,"Newsome, Clarence G.","""When We Live Without Walls""",5/22/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001142001.mp3,,
dcrau001142002,"Newsome, Clarence G.","""When We Live Without Walls""",5/22/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001142002.mp3,,
dcrau001144001,"Laidlaw, Jon M.","""A New Spirit for the Exiles""",5/29/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001144001.mp3,,
dcrau001144002,"Laidlaw, Jon M.","""A New Spirit for the Exiles""",5/29/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001144002.mp3,,
dcrau001145001,"Kammerer, Charlene P.","""Who Is Worthy?""",6/5/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001145001.mp3,,
dcrau001145002,"Kammerer, Charlene P.","""Who Is Worthy?""",6/5/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001145002.mp3,,
dcrau001146001,"Stark, II, Rufus","""Straightforward about Truth"" Alumni Sunday",6/12/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001146001.mp3,,
dcrau001146002,"Stark, II, Rufus","""Straightforward about Truth"" Alumni Sunday",6/12/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001146002.mp3,,
dcrau001147001,"Wright, Juanita Bass","""Who Do You Say That I Am?""",6/19/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001147001.mp3,,
dcrau001147002,"Wright, Juanita Bass","""Who Do You Say That I Am?""",6/19/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001147002.mp3,,
dcrau001148001,"Lacy, Creighton","""Custodian or Christ?""",6/26/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001148001.mp3,,
dcrau001148002,"Lacy, Creighton","""Custodian or Christ?""",6/26/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001148002.mp3,,
dcrau001149001,"Sager, Steven ","""The Pursuit of Happiness""",7/3/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001149001.mp3,,
dcrau001149002,"Sager, Steven ","""The Pursuit of Happiness""",7/3/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001149002.mp3,,
dcrau001150001,"Estill, Robert S.","""The Church - 1983""",7/10/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001150001.mp3,,
dcrau001150002,"Estill, Robert S.","""The Church - 1983""",7/10/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001150002.mp3,,
dcrau001151001,"Harvard, Joseph","""Holy Laughter""",7/17/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001151001.mp3,,
dcrau001151002,"Harvard, Joseph","""Holy Laughter""",7/17/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001151002.mp3,,
dcrau001152001,"Laidlaw, Susan","""The Skeptic and the Wonderer""",7/24/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001152001.mp3,,
dcrau001152002,"Laidlaw, Susan","""The Skeptic and the Wonderer""",7/24/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001152002.mp3,,
dcrau001153001,"Mickey, Paul A.","""Locating the Question Marks in Life""",7/31/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001153001.mp3,,
dcrau001153002,"Mickey, Paul A.","""Locating the Question Marks in Life""",7/31/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001153002.mp3,,
dcrau001154001,"Prince, Constance","""Your Faith: Your Treasure""",8/7/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001154001.mp3,,
dcrau001154002,"Prince, Constance","""Your Faith: Your Treasure""",8/7/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001154002.mp3,,
dcrau001155001,"McClemon, Robert E.","""That Which Isn't Flint Is Tinder, and the Whole World Sparks and Flames""",8/14/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001155001.mp3,,
dcrau001155002,"McClemon, Robert E.","""That Which Isn't Flint Is Tinder, and the Whole World Sparks and Flames""",8/14/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001155002.mp3,,
dcrau001156001,"Laidlaw, Jon M.","""Comes Christ the Tiger""",8/21/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001156001.mp3,,
dcrau001156002,"Laidlaw, Jon M.","""Comes Christ the Tiger""",8/21/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001156002.mp3,,
dcrau001157001,"Kammerer, Charlene P.","""The Paradox of Humility"" Orientation",8/28/83,http://library.duke.edu/digitalcollections/media/mp3/dukechapel/dcrau001157001.mp3,,
